식당(ID),식당명,지점명,지역명,어워드정보설명,(RTI)지수,온라인화진행여부,수용태세지수,인기도,트립어드바이저평점,씨트립평점,네이버평점
61726,"오늘도,내일도",,광진구,,4.4583812,N,0.263,0.33,,,4.54
61727,본건강한상,롯데백화점미아점,강북구,,0.5516763,N,0.2,,,,4.26
61728,게장부페,,관악구,,4.4495955,Y,0.218,0.33,,,4.19
61729,티톡커피점,,강서구,,4.1340264,N,0.198,0.07,,,3.52
61730,쪼아닭강정,본점,광진구,,4.2706344,N,0.201,0.22,,,4.35
61731,죽이야기,삼각산점,강북구,,4.2803609,N,0.201,0.09,,,4.57
61732,백세주마을,삼성점,강남구,,3.8142457,Y,0.297,0.01,4,,4.4
61733,맥도날드,등촌DT점,강서구,,4.2407669,Y,0.233,0.33,4,,4.39
61734,커피바이커피,,광진구,,4.2954402,N,0.216,0.33,,,4.4
61735,애슐리퀸즈,서울대입구점,관악구,,4.4256267,N,0.247,0.33,,,4.05
61736,제주백,,강북구,,0.0186212,,0.029,,,,
61737,카페리치,,광진구,,0.910544,N,0.217,,,,4.83
61738,신림원조김밥,,관악구,,4.3606991,Y,0.36,0.1,,,4.15
61739,커피야,광진군자점,광진구,,0.910544,N,0.215,,,,4.34
61740,카페 머물다,,강서구,,3.8151542,N,0.216,0.01,,,4.71
61741,카페 긴고랑길,,광진구,,4.060546,N,0.25,0.03,,,4.72
61742,주전부리,,강서구,,3.8151542,N,0.213,0.01,,,3.5
61743,이삭토스트,동서울터미널점,광진구,,4.5165314,N,0.24,0.32,,,4.37
61744,커피보니,등촌점,강서구,,4.3028303,N,0.233,0.06,,,4.51
61745,용문칼국수,,강동구,,4.4032492,N,0.201,0.33,4.5,,4.47
61746,스시텐,강변본점,광진구,,4.4017239,N,0.262,0.33,,,4.39
61747,한스돈까스,,강북구,,4.1790685,N,0.271,,,,4.48
61748,스타벅스,염창역점,강서구,,4.5251301,Y,0.242,0.33,4,,4.46
61749,스시현,,강동구,,4.4236275,Y,0.251,0.33,,,4.52
61750,스시댄,,광진구,,4.3526357,Y,0.247,0.33,,,4.51
61753,송탄영빈루,미아점,강북구,,0.0186212,,0.029,,,,
